userid,username,movietag
10786,梦游的松鼠,"['英剧', 'BBC', '英国', '女性', '看过的电视剧', '2011', '英语标签', '爱情']"
10787,大象,"['情色', '丁度·巴拉斯', '意大利', '意大利电影', '不知不觉诱惑你', 'TintoBrass', '电影', '色情']"
10788,eeeee11,"['伊朗', '1991', '地震', '剧情', '人性', '灾难', 'Abbas', '文艺']"
10789,我也不知道叫啥,"['纪录片', '自然', '中国', '动物', '2016', '迪斯尼', '纪实', '美国','武侠', '古装', '动作', '锦衣卫', '国产', '2017', '剧情', '华语']"
10792,Xxx_爱谁谁,"['国产电视剧', '悬疑', '剧情', '电视剧', '异域', '民族风', '秋瓷炫', '林更新','战争', '人性', '丹麦', '德国', '历史', '二战', '剧情', '2015']"
10793,一个穷鬼,"['李易峰', '赌博默示录', '动物世界', '弱肉强食', '展现人性', '电影', '韩延', '漫改电影','纪录片', 'BBC', '历史', '土耳其', '拜占庭', '伊斯坦布尔', '英国', 'Documentary']"
10794,罚蹲,"['日剧', '黑泽清', '夏帆', '日本', '2017', '染谷将太', '东出昌大', 'WOWOW','日剧', '推理', '看过的电视剧', '相棒', '日本', '日语标签', '电视剧', '水谷豊','日剧', '长谷川博己', '日本', '看过的电视剧', '2011', '長谷川博己', '11春', '日语标签','日剧', '堂本剛', '推理', '水川麻美', '堂本刚', '日本', '看过的电视剧', '08夏','日剧', '世界奇妙物语', '日本', '2017', 'SP', '喜剧', '科幻', '电视剧']"
10795,1874 。,"['英国', '爱情', '青春', '励志', '温情', '人生', '成长', '剧情','爱情', '香港电影', '薛凯琪', '香港', '房祖名', '分手说爱你', '黄真真', '2010']"
10798,钟钰、,"['空战', '中国空军', '军事', '国产', '战争', '2017', '中国大陆', '动作','美国', '喜剧', '家庭', '亲情', '人生', '剧情', '2006', '温情','电视剧', '古装', '2017', '励志', '女性', '内地', '民国', '中国']"
10799,散步的西柚,"['韩国', '犯罪', '剧情', '人性', '2015', '惊悚', '黑色幽默', '独立','日本', '家庭', '1951', '黑白', '剧情', '经典', 'CC', '亲情','日本', '温情', '动物', '狗狗', '治愈', '狗', '人性', '2015']"
10800,雾茫茫。,"['耿乐', '电影', '￥', '齐溪', '陶帅', '国货', '吕玉来', '中國電影']"
10801,索雅勒,"['音乐剧', '纪录片', '西贡小姐', '美国', 'musical', '越南', '歌剧', 'Broadway','宫藤官九郎', '日本', '冈田准一', '櫻井翔', '日本电影', '日剧', '塚本高史', '木更津猫眼','动画', '日本', '銀河鉄道の夜', '宫泽贤治', '日本动画', '加贺谷穰', 'kagaya', '动漫']"
10802,御景妖vivian,"['美国', '科幻', '成长', '美国电影', '人性', '奇幻', '剧情', '1998']"
10803,闪电派,"['韩国', '文艺', '剧情', '爱情', '2017', '女性', '唯美', '釜山电影节片单']"
10804,咖啡不加糖,"['Facebook', '美国', '传记', '大卫·芬奇', '剧情', '美国电影', 'DavidFincher', '2010','日剧', '励志', '日本', '2017', '17秋', '看过的电视剧', '山﨑賢人', '日语标签']"
10805,就不告诉你啊,"['美国', 'BetteDavis', '爱情', '贝蒂·戴维斯', '1940s', '女性', '1942', '美国电影','青春', '美国', 'KevinCostner', '公路', '美国电影', '友情', '凯文·科斯特纳', '凯文科斯特纳']"
10806,咖啡两杯,"['荆棘鸟', '爱情', '名著改编', '澳大利亚', '经典', '美国', '文学电影', '美剧']"
10807,柴柴,"['美剧', '平权', 'LGBT', '同性', '美国', '2017', '同志', 'LGBTQ','日剧', '日本', '2017', '犯罪', '剧情', '岡田將生', '电视剧', '刑侦','日剧', '美食', '看过的电视剧', '日语标签', '黑木华', '日本', '2017', 'NHK','日剧', '尾野真千子', '夏目漱石', '日本', '长谷川博己', '2016', '电视剧', '16秋']"
10809,阿邸,"['吸血鬼', '爱情', '巴黎', '暮光之城', '电影', '法国电影', '法国', '想看']"
10810,十三.,"['奇幻', '成长', '儿童', '剧情', '美国', '家庭', '西班牙', '2016']"
10811,小十,"['西藏', '无人区', '探险', '旅行', '冒险', '真实改编', '户外运动', '2017']"
10812,清蒸鱼ˉ﹃ˉ,"['日剧', '看过的电视剧', '日本', '日语标签', '二阶堂富美', '喜剧', '笨蛋主义', '2017']"
10813,Deee,"['英剧', 'HughLaurie', 'StephenFry', '英国', 'BBC', '喜剧', '1995', '电视剧','押井守', '动画', '日本', '日本动画', '高桥留美子', '剧场版', '1984', '福星小子']"
10814,西柚Siu,"['日剧', '小田切让', '励志', '日本', '黑木华', '2016', '坂口健太郎', '16春','日剧', '瑛太', '日本', '松田龍平', '松田龙平', '2013', '多田便利轩', '13冬','TVB', '港剧', '溏心风暴', '香港', '家庭', '2017', '电视剧', '温情','日剧', '青春', '錦戸亮', '日本', '宮藤官九郎', '锦户亮', '満島ひかり', '2014']"
10815,安博利•沃卜,"['暖心', '治愈', '温情', '感动', '小说改编', '国产', '2017', '中国大陆','韩剧', '走心剧', '爱情', '韩国', 'tvN', '2017', '电视剧', '喜剧','纪录片', '爱情', '温情', '阿尔兹海默症', '老年', '相濡以沫', '中国大陆', '上海']"
10817,未曾遗忘,"['美剧', '喜剧', '丧尸', '黑色幽默', '搞笑', '美国', 'Netflix', '2017','法国', '青春', '法国电影', '剧情', '弗朗索瓦·欧容', '2013', '情色', 'FrançoisOzon']"
10819,L.B.M,"['动画', '动画短片', '英国', '黑色幽默', '童话', '短片', '英国动画', '温情']"
10820,小耳朵图吗,"['传记', '美国', '音乐', '2014', '歌舞', '音乐剧', '剧情', '青春','美剧', '奇幻', '喜剧', '犯罪', '美国', 'cult', '2017', 'Syfy','英国', '温情', '文艺', '奇幻', '英国电影', '剧情', '贝拉的奇幻花园', '2016','英国', '社会', '剧情', '2016', '人性', '戛纳', '温情', '法国']"
10821,枝桠,"['日本', '喜剧', '摇滚', '音乐', '奇幻', '2016', '青春', 'cult']"
10822,rabbit,"['短片', '法国', '科幻', '实验', '法国电影', '1962', 'Chris_Marker', 'ChrisMarker','希腊', '安哲罗普洛斯', '西奥·安哲罗普洛斯', '欧洲电影', '雾中风景', '经典', '希腊电影', 'TheoAngelopoulos']"
10823,小新疆,"['喜剧', '爱情', '美国', '美国电影', '科幻', '1999', '电影', 'BrendanFraser']"
10824,Jenny,"['神农架', '野人', '明信片', '友邻', '烂片', '冒险', '马航', '2017','诗词', '文化', '综艺', '中国', 'CCTV', '2017', '真人秀', '大陆','喜剧', '小沈阳', '烂片', '搞笑', '2015', '中国', '爱情', '国产电影']"
10826,七七55,"['纪录片', 'BBC', '植物', '自然', '英国', 'Documentary', 'Plants', 'Private','韩剧', '看过的电视剧', '韩语标签', '温情', '朴炯植', '家庭', '韩国', '2014','日本', '美食', '堺雅人', '日本电影', '喜剧', '2009', '温情', '电影']"
10827,Teresa BoA,"['动漫', '动画', '日本动画', '日本', '神谷浩史', '2014', 'BONES', 'アニメ','日剧', '二宫和也', '锦户亮', '户田惠梨香', '东野圭吾', '流星の绊', '日本', '宫藤官九郎','嵐', '日本', '综艺', '番组', '二宫和也', '大野智', '樱井翔', '相葉雅紀','日本', '动画', '日本动画', '动漫', '神谷浩史', '2015', 'BONES', '骨头社']"
10829,小楠,"['德国', '二战', '战争', '人性', '德剧', '电视剧', '纪录片', '2013','美国', 'AngelinaJolie', '剧情', '悬疑', '美国电影', 'ClintEastwood', '人性', '2008']"
10832,幻梦有之,"['青春', '韩剧', '成长', '韩国', '真实', '温情', '治愈', '2016','韩剧', '金所炫', '看过的电视剧', '青春', '韩国', '韩语标签', '2016', '金志洙']"
10833,Mainomenos,"['香港', '经典', '爱情', '1987', '魔幻', '古装', '中国', '奇幻','韩国', '悬疑', '犯罪', '小说改编', '人性', '剧情', '2012', '惊悚']"
10834,cloud,"['LGBT', '台湾', '台湾电影', '同志', '台灣', '2017', '电影', '赵逸岚','香港', '香港电影', '葉麗嘉', '梁碧芝', '爱情', '同志', '2012', '不能愛']"
10835,容我想想,"['美剧', '悬疑', '喜剧', '美国', '2016', '剧情', '女性', 'Lifetime','英剧', '犯罪', '英国', '推理', '喜剧', '2015', '剧情', '电视剧']"
10836,劉劉劉劉劉,"['动画', '日本', '温情', '吉卜力', '童话', '感人', '奇幻', '2010','动画', '粘土动画', '友情', '澳大利亚', '孤独', '成长', '人生', '2009']"
10838,B-X,"['手塚治虫', '动画', '日本动画', '日本', '经典', '动漫', '手冢治虫', '火鸟','手塚治虫', '动画', '日本', '日本动画', '情色', '1969', '成人', '1960s','情色', '意大利', '禁片', '丁度·巴拉斯', '罗马帝国艳情史', '历史', '意大利电影', '1979','手塚治虫', '动画', '日本', '日本动画', '情色', '1970s', '1970', '日本电影']"
10839,Black Cheese,"['彭于晏', '爱情', '藏地白皮书', '周冬雨', '西藏', '台湾', '台湾电影', '青春','土耳其', '剧情', '2014', '文艺', '人性', '戛纳', '金棕榈', '法国']"
10840,Zaraha,"['俄罗斯', '人性', '社会', '政治', '剧情', '俄罗斯电影', '荒诞', '2014','日本', '家庭', '喜剧', '灾难', '2017', '温情', '亲情', '剧情','科恩兄弟', '黑色幽默', '喜剧', '美国', '音乐', '犯罪', '柯恩兄弟', '英国','动画', '黑色幽默', '中国大陆', '犯罪', '2017', '人性', '柏林电影节', '剧情']"
10842,小嗯肖央,"['印度', '印度电影', '米拉·奈尔', '金狮奖', '爱情', '2001', 'MiraNair', 'Mira_Nair']"
10843,架不住噪音,"['青春', '校园', '你好旧时光', '成长', '张新成', '网剧', '李兰迪', '爱情','青春', '校园', '期待第二季', '成长', '友情', '国产电视剧', '喜剧', '爱情','惊悚', '美国', '恐怖', '哥特', '悬疑', '抖森', '2015', '爱情']"
10844,xoxonastygal,"['情色', '波兰斯基', '法国', '爱情', '法国电影', 'RomanPolanski', '罗曼·波兰斯基', '英国','X战警', 'Marvel', '美国', '科幻', '超级英雄', '漫画改编', '美国电影', '漫威','日剧', '玉木宏', '绫濑遥', '福士苍汰', '日本', '爱情', '2014', '綾瀬はるか']"
10845,清五,"['动画', '美国', '喜剧', '卑鄙的我', '动画片', '2010', '美国电影', '搞笑','青春', '美国', '成长', '喜剧', '2013', '独立电影', '剧情', '家庭','日本', '青春', '校园', '2012', '剧情', '成长', '文艺', '映画']"
10846,lailai,"['纪录片', 'BBC', '蓝色星球', '海洋', '自然', '来自灵魂深处的震撼', '英国', '2017']"
10847,泽zz,"['NBA球星', '黄晓明', '篮球', '神奇', '中国电影', '烂片', '2013', '体育','爱情', '文艺', '青春', '疗伤', '中国电影', '台湾电影', '大陆', '中国','喜剧', '烂片', '中国', '闺蜜', '大陆', '华少', '脑残', '美食','科幻', '中国电影', '来历不明', '中国', '烂片', '陈楚童', '2013', '蒋梦婕','吴镇宇', '犯罪', '香港', '烂片', '动作', '2013', '悬疑', '香港电影']"
10848,将榆,"['动画', '短片', '德国', '动画短片', '搞笑', '喜剧', '治愈系', '2013']"
10850,谁说我脑门大,"['木乃伊', '美国', '惊悚', '2017', '奇幻', '冒险', '动作', '埃及']"
10851,_zzip,"['德国', '德国电影', '2017', '喜剧', '讽刺', '共产主义', '电影', '政治','大友克洋', '动画', '日本', '今敏', '科幻', '日本动画', '动漫', '1995']"
10853,这个人很别扭,"['纪录片', '动物', '环保', '熊胆', '中国', '大陆', '2012', '纪录']"
10855,张先生,"['行尸走肉', '美剧', '丧尸', '美国', '人性', 'AMC', '惊悚', '2017']"
10857,怂辣!@,"['女性', '美国', '美国电影', '温情', '剧情', '油炸绿蕃茄', '1991', '电影','日剧', '日本', '世界奇妙物语', '悬疑', '惊悚', '世にも奇妙な物語', '电视剧', '1990','北野武', '日本', '二宫和也', '日本电影', '日剧', '二宮和也', '2015', '传记','日剧', '日本', '校园', '成长', '教育', '励志', '人性', '2005']"
10860,绿茶味儿菇凉,"['JohnnyDepp', '悬疑', '美国', '波兰斯基', '惊悚', '宗教', '约翰尼·德普', '魔幻','动画', '美国', '美国动画', '动物', '电影', '喜剧', '2013', '冒险']"
10861,fklewnied,"['英剧', 'BBC', '名著改编', '英国', '迷你剧', '女性', '2017', '古装']"
10862,朱尹东,"['英国', 'GaryOldman', 'TimRoth', '喜剧', '英国电影', '1990', '电影', '荒诞']"
10863,大茶包,"['传记', '英国', '爱因斯坦', 'BBC', '历史', 'DavidTennant', '英国电影', '艾丁顿','魔幻', '宗教', '美国', 'KeanuReeves', '惊悚', '科幻', '美国电影', '动作']"
10864,不想被发现的豆,"['田壮壮', '文革', '禁片', '大陆', '中国电影', '中国', '历史', '蓝风筝','法国', '特工', '法国电影', '间谍', '反恐', '剧情', '犯罪', '动作','日本', '日本电影', '桥本爱', '青春', '橋本愛', '山崎賢人', '日影', '2011']"
10865,小小小小小小脸,"['奇幻', '魔幻', '2017', '古装', '中国大陆', '动作', '喜剧', '爱情']"
10866,Estella,"['纪录片', '日本', '壇蜜', '情热大陆', '情熱大陸', '2013', '短片', '坛蜜','罗振宇', '脱口秀', '跨年演讲', '演讲', '2017', '深圳深圳卫视', '中国', '有志者跟我来','文艺', '中国', '人性', '爱情', '剧情', '2012', '悬疑', '内地']"
10867,陈绘池,"['韩国', '爱情', '纯爱', '感人', '温情', '感动', '人性', '2012','DavidTennant', 'DoctorWho', '英国', '英剧', 'BBC', '纪录片', '科幻', '神秘博士','韩剧', '尹恩惠', '咖啡王子1号店', '孔侑', '爱情', '韩国', '电视剧', '2007','美国', '喜剧', '冒险', '励志', '人生', '奇幻', '剧情', '2013']"
10868,是你麻痹大姨了,"['纪录片', '环保', '加拿大', '环境保护', '2009', 'Documentary', '自然', '独立','英剧', 'BBC', '喜剧', '英国', '恶搞', '搞笑', '电视剧', '看过的电视剧']"
10869,Amber,"['励志', '心理', '成长', '美国', '经典', '青春', '美国电影', '剧情','动画', '科幻', '日本', '铳梦', '日本动画', 'OVA', '动漫', '1993','韩国', '人性', '犯罪', '社会', '剧情', '虐心', '青春', '真实事件']"
10871,一只很丧的鱼,"['人性', '韩国', '犯罪', '社会', '剧情', '熔炉', '虐心', '感人','英剧', '悬疑', '阿加莎·克里斯蒂', 'BBC', '推理', '英国', '犯罪', '2015','悬疑', '阿加莎·克里斯蒂', '英国', '推理', '侦探', '经典', '犯罪', '英国电影','阿尔·帕西诺', '美国', '犯罪', 'AlPacino', '经典', '剧情', '美国电影', '1975']"
10872,知凉,"['Southpark', '动画', '黑色幽默', '美剧', '美国', '恶搞', '喜剧', '卡通','动画', '日本', '动漫', '日本动画', '2016', '七大罪', 'OVA', '冒险']"
10874,ziyiee,"['TVB', '港剧', '林保怡', '陈慧珊', '鉴证实录', '电视剧', '香港', '推理','TVB', '港剧', '香港', '推理', '经典', '1995', '悬疑', '警匪']"
10875,膨胖胖,"['TVB', '港剧', '恐怖', '灵异', '郭可盈', '香港', '蔡少芬', '1994','费雯丽', '美国', '马龙白兰度', '经典', '美国电影', '剧情', 'MarlonBrando', 'VivienLeigh','吴镇宇', '香港', '香港电影', '古天乐', '叶伟信', '警匪', '动作', '1999']"
10876,李凉粉儿,"['韩剧', '韩国', '爱情', '小清新', '独幕剧', '延宇振', '电视剧', '2012','韩剧', '李钟硕', '校园', '青春', '金宇彬', '韩国', '成长', '张娜拉','韩剧', '青春', '看过的电视剧', '韩国', '金明洙', '成俊', '2012', '李民基','韩剧', '李准基', '2013', '动作', '金素妍', '韩国', '看过的电视剧', '电视剧']"
10877,凌波,"['动画', '日本动画', '日本', '动漫', '石田彰', '京骚戏画', '2012', '钉宫理惠','日本动画', '动画', '神谷浩史', '动漫', '日本', '樱井孝宏', 'アニメ', '2013','动画', '日本', '温情', '治愈系', '亲情', '成长', '2012', '感人','新房昭之', '动画', '西尾维新', '日本', '日本动画', '动漫', '神谷浩史', 'アニメ']"
10878,吃土不吃藕,"['动作', '美国', '阿汤哥', '特工', '犯罪', '2016', '剧情', '悬疑']"
10879,杜鹃醉鱼,"['TVB', '港剧', '看过的电视剧', '王祖蓝', '香港', '华语标签', '喜剧', '2014','德国', '短片', '喜剧', '经典', '德国电影', '人生', '1960s', '1963','蔡少芬', '港剧', '陈豪', '看过的电视剧', '华语标签', '香港', '飞女正传', '电视剧','TVB', '看过的电视剧', '华语标签', '港剧', '2016', '香港', '电视剧', '法律','美食', '喜剧', '美国', '家庭', '亲情', '2014', '励志', '剧情']"
